arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
interleaved,p0004367,temporal,0,3.01,verbish,1,501-1000,1001+,2,1,size,trying,while,while,13.104491710662842,1.3125,11.791991710662842,5.072265625,7.097656726837158
interleaved,p0004368,temporal,0,1.01,content,1,501-1000,501-1000,1,2,hall,attack,when,when,-0.1406254768371582,1.59375,-1.7343754768371582,-1.19140625,-5.382812976837158
interleaved,p0004369,comparative,0,2.0,content,1,1001+,501-1000,2,2,tonight,cry,better,better,3.234375,3.828125,-0.59375,-3.383301258087158,-8.861328125
interleaved,p0004370,temporal,0,3.03,content,1,1001+,1001+,2,5-8,big,sleep,when,when,22.23437535762787,8.40625,13.828125357627869,3.3828125,4.84765625
interleaved,p0004371,spatial,0,0.0,content,1,1001+,1001+,3-4,3-4,glad,night,outside,outside,18.8125,10.234375476837158,8.578124523162842,2.90234375,-3.3520498275756836
interleaved,p0004372,comparative,0,1.01,content,1,1001+,1001+,1,2,far,research,more,more,7.90625,7.078125,0.828125,3.625,2.390625
interleaved,p0004373,comparative,0,1.01,content,1,1001+,1001+,2,1,far,research,than,than,7.90625,7.078125,0.828125,1.233154296875,3.4921875
interleaved,p0004374,causal_connector,0,2.02,content,2,1001+,1001+,3-4,2,you'll,alright,though,though,16.10156226158142,8.1328125,7.968749761581421,-6.71875,-0.66015625
interleaved,p0004375,spatial,0,2.02,content,1,1001+,1001+,3-4,2,sometimes,yet,against,against,3.343750238418579,-1.34375,4.687500238418579,-1.0458984375,1.0800771713256836
interleaved,p0004376,spatial,0,6.06,content,1,101-250,101-250,1,5-8,gap,shock,between,between,0.375,-1.0,1.375,5.41796875,0.7773447036743164
interleaved,p0004377,temporal,0,0.0,content,1,1001+,1001+,2,2,call,gets,when,when,15.976562738418579,9.164062738418579,6.8125,9.6796875,4.84375
interleaved,p0004378,temporal,0,0.0,content,1,101-250,101-250,3-4,3-4,shade,knights,before,before,9.4296875,-0.9375,10.3671875,0.46875,6.5234375
interleaved,p0004379,causal_connector,0,1.01,content,1,251-500,251-500,3-4,3-4,desire,rid,if,if,8.938720703125,8.438720703125,0.5,-3.82177734375,-1.5825204849243164
interleaved,p0004380,comparative,0,4.02,content,1,1001+,501-1000,2,3-4,makes,difficult,faster,faster,15.843750953674316,7.859375476837158,7.984375476837158,1.8671875,6.609375
interleaved,p0004381,spatial,0,11.07,content,1,251-500,1001+,1,5-8,asleep,mother,inside,inside,14.039062678813934,1.65625,12.382812678813934,1.51953125,-0.06640815734863281
interleaved,p0004382,temporal,0,9.05,content,1,251-500,1001+,5-8,2,asleep,mother,when,when,14.039062678813934,1.65625,12.382812678813934,-2.73828125,3.9824228286743164
interleaved,p0004383,temporal,0,2.02,content,1,1001+,1001+,2,3-4,hard,rest,when,when,14.460937976837158,5.9140625,8.546875476837158,9.6015625,5.4718017578125
interleaved,p0004384,temporal,0,5.03,content,1,1001+,501-1000,5-8,2,play,enemy,while,while,14.597656704485416,-0.5,15.097656704485416,3.71875,0.62109375
interleaved,p0004385,temporal,0,3.01,content,1,1001+,501-1000,1,2,arms,enemy,while,while,23.874999871477485,11.812500018626451,12.062499852851033,6.773436546325684,2.7734375
interleaved,p0004386,spatial,0,3.03,content,1,501-1000,501-1000,1,3-4,trust,spirit,beyond,beyond,-1.1015620231628418,-4.3515625,3.250000476837158,5.3359375,2.4609375
interleaved,p0004387,temporal,0,0.0,content,2,1001+,1001+,1,1,weeks,we've,when,when,17.956299006938934,6.807861328125,11.148437678813934,9.453125238418579,12.076172351837158
interleaved,p0004388,temporal,0,3.03,verbish,2,11-25,11-25,3-4,1,lured,freeing,after,after,1.4687504768371582,-2.203125,3.671875476837158,-5.708984851837158,4.490234375
interleaved,p0004389,causal_connector,0,2.0,content,1,101-250,251-500,3-4,3-4,polite,hadta,though,though,12.5078125,6.71875,5.7890625,-0.70263671875,-6.55078125
interleaved,p0004390,temporal,0,3.01,content,1,101-250,251-500,2,3-4,flows,blow,when,when,1.333984375,0.951171875,0.3828125,3.421875,4.025389671325684
interleaved,p0004391,spatial,0,2.02,content,1,1001+,1001+,3-4,2,run,ground,into,into,10.999999523162842,6.5,4.499999523162842,2.1982421875,4.12109375
interleaved,p0004392,spatial,0,2.0,content,1,501-1000,251-500,5-8,5-8,sight,ideas,across,across,7.5,8.46875,-0.96875,-1.01171875,-0.7050790786743164
interleaved,p0004393,spatial,0,2.0,content,1,1001+,501-1000,2,2,ran,bridge,across,across,14.265625,12.640625,1.625,-0.6484375,8.3359375
interleaved,p0004394,spatial,0,0.0,content,1,1001+,1001+,1,1,himself,such,against,against,25.96875014062971,14.250000320374966,11.718749820254743,4.998047351837158,9.158203601837158
interleaved,p0004395,spatial,0,0.0,content,1,1001+,1001+,1,1,himself,such,against,against,25.01562535855919,13.796874944120646,11.218750414438546,8.6015625,4.55078125
interleaved,p0004396,comparative,0,6.02,content,1,101-250,501-1000,3-4,1,fits,fit,better,better,8.125000715255737,1.312500238418579,6.812500476837158,5.34375,2.0141592025756836
interleaved,p0004397,causal_connector,0,5.03,content,1,501-1000,1001+,5-8,2,fit,goes,if,if,4.781250715255737,5.906250476837158,-1.124999761581421,3.8593759536743164,-5.57421875
interleaved,p0004398,temporal,0,6.02,content,1,1001+,251-500,1,3-4,themselves,memory,until,until,27.19677709415555,15.306152451783419,11.890624642372131,18.36718760803342,5.51953125
interleaved,p0004399,temporal,0,1.01,content,1,251-500,251-500,2,1,copy,memory,until,until,12.68164074420929,2.119140625,10.56250011920929,2.587890625,2.4222412109375
interleaved,p0004400,causal_connector,0,2.02,content,1,1001+,1001+,5-8,3-4,may,friend,if,if,14.609375,6.892578125,7.716796875,1.7119140625,1.53515625
interleaved,p0004401,temporal,0,5.01,content,1,251-500,1001+,5-8,3-4,industry,told,when,when,18.88671875,8.214844226837158,10.671874523162842,2.6933584213256836,3.71875
interleaved,p0004402,causal_connector,0,5.01,content,1,251-500,1001+,2,3-4,fortune,known,if,if,14.373045921325684,7.695312023162842,6.677733898162842,0.6328120231628418,4.078125476837158
interleaved,p0004403,temporal,0,8.04,content,1,501-1000,101-250,1,5-8,sky,dawn,before,before,13.750000271946192,7.562500167638063,6.187500104308128,-0.0078125,0.58203125
interleaved,p0004404,causal_connector,0,6.02,content,1,501-1000,101-250,3-4,2,sky,dawn,though,though,13.750000271946192,7.562500167638063,6.187500104308128,6.77734375,2.19140625
interleaved,p0004405,spatial,0,6.02,content,1,1001+,251-500,3-4,2,mine,gate,under,under,30.992186537012458,12.539062231779099,18.45312430523336,1.6875,3.21875
interleaved,p0004406,spatial,0,2.0,nominal,1,1001+,501-1000,2,2,sure,science,under,under,14.687500029802322,11.093749552965164,3.593750476837158,6.21875,0.30078125
interleaved,p0004407,temporal,0,4.04,content,1,1001+,1001+,1,5-8,every,guy,once,once,18.496094226837158,9.859375476837158,8.63671875,12.348511219024658,9.226562023162842
interleaved,p0004408,causal_connector,0,2.02,capitalized,2,3-5,3-5,2,3-4,andrée,albertine,if,if,-7.255858898162842,-4.896484375,-2.359374523162842,-0.57421875,-0.8476557731628418
interleaved,p0004409,causal_connector,0,5.03,content,2,1001+,501-1000,3-4,5-8,wife,bite,because,because,7.8085938692092896,6.0273438692092896,1.78125,1.7382802963256836,0.86083984375
interleaved,p0004410,spatial,0,3.01,content,1,101-250,251-500,2,3-4,obtain,leaders,against,against,30.539063656702638,12.250000953674316,18.28906270302832,-1.625,1.8046875
interleaved,p0004411,causal_connector,0,3.01,content,1,1001+,501-1000,3-4,3-4,hafta,star,because,because,16.269530415534973,16.003905415534973,0.265625,6.69921875,-1.583984375
interleaved,p0004412,causal_connector,0,5.03,content,1,1001+,501-1000,5-8,2,hafta,star,if,if,16.269530415534973,16.003905415534973,0.265625,-4.603514671325684,-0.66015625
interleaved,p0004413,causal_connector,0,2.02,content,1,1001+,1001+,5-8,3-4,mouth,eat,if,if,12.104858875274658,7.073608875274658,5.03125,-4.2255859375,-10.0625
interleaved,p0004414,causal_connector,0,1.01,content,1,1001+,1001+,3-4,3-4,keep,answer,if,if,5.3437501192092896,0.53125,4.8125001192092896,-2.031249523162842,-3.484375
interleaved,p0004415,temporal,0,3.01,verbish,1,501-1000,1001+,1,2,meeting,asked,when,when,15.949706315994263,10.355956792831421,5.593749523162842,3.8359375,3.8037109375
interleaved,p0004416,causal_connector,0,2.02,content,1,1001+,1001+,5-8,5-8,rather,gone,though,though,21.48437511920929,10.4765625,11.00781261920929,9.589842796325684,0.265625
interleaved,p0004417,temporal,0,6.02,content,1,101-250,501-1000,3-4,5-8,costume,meant,before,before,14.906249523162842,2.828125,12.078124523162842,4.48828125,0.34375
interleaved,p0004418,temporal,0,1.01,content,1,1001+,1001+,3-4,3-4,another,doctor,when,when,17.238281726837158,9.250000476837158,7.98828125,1.8359375,2.3515625
interleaved,p0004419,temporal,0,2.02,content,1,1001+,1001+,3-4,5-8,finish,play,before,before,4.312500238418579,0.3125,4.000000238418579,0.84375,-2.833984375
interleaved,p0004420,causal_connector,0,3.01,content,2,101-250,51-100,3-4,2,grief,dies,if,if,4.0605469942092896,0.1796875,3.8808594942092896,-1.84814453125,1.10986328125
interleaved,p0004421,causal_connector,0,6.04,content,1,251-500,501-1000,1,5-8,easier,learn,if,if,20.51562476158142,10.140625,10.374999761581421,-3.1630859375,-4.53125
interleaved,p0004422,temporal,0,3.01,content,1,501-1000,1001+,1,2,prison,health,when,when,7.4375,5.09375,2.34375,-3.884765625,2.2304677963256836
interleaved,p0004423,temporal,0,9.05,verbish,1,251-500,1001+,2,5-8,noticed,going,before,before,19.39843726158142,6.703125,12.695312261581421,5.140625,0.1171875
interleaved,p0004424,comparative,0,4.02,content,1,501-1000,251-500,3-4,1,lose,gain,than,than,1.03125,1.71875,-0.6875,2.0937509536743164,-2.72265625
interleaved,p0004425,causal_connector,0,4.02,nominal,2,1001+,501-1000,2,3-4,information,difference,if,if,1.570312261581421,1.882812261581421,-0.3125,0.1728515625,1.2724609375
interleaved,p0004426,causal_connector,0,4.0,content,2,1001+,251-500,2,2,paper,hadn't,if,if,24.226562976837158,13.15234375,11.074219226837158,19.861328601837158,21.392578303813934
interleaved,p0004427,spatial,0,4.02,content,1,1001+,501-1000,3-4,5-8,side,seem,through,through,20.84374964237213,9.13671875,11.707030892372131,3.359375,4.390625
interleaved,p0004428,causal_connector,0,1.01,content,1,1001+,1001+,2,3-4,may,hungry,though,though,22.240234971046448,15.677734971046448,6.5625,-2.037109375,-4.335937112569809
interleaved,p0004429,spatial,0,4.0,content,1,101-250,501-1000,3-4,3-4,fan,problems,against,against,1.046875,-2.2421875,3.2890625,2.33203125,-7.0322265625
interleaved,p0004430,temporal,0,3.01,content,1,101-250,251-500,1,2,moments,plain,when,when,4.828124761581421,4.874999761581421,-0.046875,6.01171875,4.623779296875
interleaved,p0004431,temporal,0,1.01,content,1,1001+,1001+,2,3-4,stood,light,before,before,12.718750238418579,8.781250238418579,3.9375,0.607421875,-3.6875
interleaved,p0004432,comparative,0,1.01,content,1,1001+,1001+,1,2,camp,began,than,than,11.492187261581421,6.2109375,5.281249761581421,6.015625,2.396484375
interleaved,p0004433,temporal,0,0.0,content,1,1001+,1001+,2,2,short,cut,when,when,19.859374403953552,13.078124642372131,6.781249761581421,-7.964844703674316,-6.3828125
interleaved,p0004434,temporal,0,5.01,content,1,251-500,1001+,1,2,champion,both,after,after,18.85937445051968,13.85937492735684,4.999999523162842,-4.62109375,-4.95703125
interleaved,p0004435,temporal,0,2.02,content,2,251-500,251-500,3-4,2,hundreds,sword,before,before,11.285156011581421,4.304687023162842,6.980468988418579,3.9208984375,-0.34375
interleaved,p0004436,spatial,0,2.0,content,1,501-1000,1001+,2,2,fear,heart,into,into,1.15234375,-2.25390625,3.40625,0.26171875,-1.826171875
interleaved,p0004437,causal_connector,0,6.02,content,1,101-250,501-1000,3-4,2,settle,paid,if,if,0.875,1.375,-0.5,0.9736328125,-3.441405773162842
interleaved,p0004438,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,poor,almost,because,because,5.28125,5.15625,0.125,-0.47216796875,-1.03179931640625
interleaved,p0004439,temporal,0,2.02,content,1,1001+,1001+,5-8,3-4,shall,hear,until,until,16.249999523162842,10.406249523162842,5.84375,8.289062023162842,9.167968988418579
interleaved,p0004440,temporal,0,5.01,content,1,1001+,251-500,1,2,free,weird,until,until,6.31640625,7.828125,-1.51171875,-7.03125,0.0820322036743164
interleaved,p0004441,temporal,0,4.02,content,1,1001+,501-1000,3-4,5-8,story,popular,before,before,13.749999523162842,10.4375,3.312499523162842,-4.7060546875,-4.97998046875
interleaved,p0004442,causal_connector,0,6.06,content,2,1001+,1001+,2,5-8,job,school,because,because,-0.6406251192092896,2.0312498807907104,-2.671875,0.7851569652557373,-1.2929692268371582
interleaved,p0004443,temporal,0,3.01,content,1,1001+,501-1000,1,2,dog,strange,while,while,9.710937261581421,2.0234375,7.687499761581421,5.4609375,7.960937976837158
interleaved,p0004444,comparative,0,4.02,content,1,501-1000,1001+,5-8,3-4,dream,night,longer,longer,10.64062488079071,6.2499998807907104,4.390625,-4.388671875,0.986328125
interleaved,p0004445,causal_connector,0,2.0,content,1,1001+,501-1000,3-4,3-4,believe,taught,if,if,18.546875476837158,10.140625476837158,8.40625,-1.7968769073486328,5.9453125
interleaved,p0004446,temporal,0,2.0,content,1,1001+,501-1000,3-4,3-4,answer,check,after,after,10.203125,1.6875,8.515625,-2.109375,1.0039072036743164
interleaved,p0004447,spatial,0,2.02,content,2,26-50,26-50,5-8,3-4,readings,eighteenth,through,through,12.757812261581421,3.3984375,9.359374761581421,-1.32958984375,4.9685516357421875
interleaved,p0004448,temporal,0,5.01,content,1,101-250,501-1000,3-4,3-4,curtain,paid,after,after,37.187500298023224,17.37500023841858,19.812500059604645,-2.0302734375,2.4482421875
interleaved,p0004449,spatial,0,5.01,content,1,251-500,51-100,2,3-4,shadow,balcony,through,through,27.00976515049115,16.103515508119017,10.906249642372131,2.609375,4.546875
interleaved,p0004450,comparative,0,0.0,content,1,1001+,1001+,2,2,pick,name,less,less,8.505858898162842,3.874999523162842,4.630859375,-1.78515625,-1.544921875
interleaved,p0004451,temporal,0,2.02,content,2,1001+,1001+,2,3-4,world,gone,before,before,15.957031488418579,8.765625,7.191406488418579,-1.5859375,-2.34375
interleaved,p0004452,causal_connector,0,4.04,content,1,101-250,101-250,5-8,3-4,monitor,struggle,if,if,3.238280773162842,-2.156250476837158,5.39453125,1.03125,-5.234374046325684
interleaved,p0004453,causal_connector,0,2.02,content,1,1001+,1001+,1,3-4,life,care,if,if,13.406250268220901,4.9375,8.468750268220901,10.48046875,2.265625
interleaved,p0004454,spatial,0,2.02,content,2,1001+,1001+,3-4,1,goin,tomorrow,outside,outside,17.94140613079071,11.097656607627869,6.843749523162842,-8.123046398162842,-5.835937738418579
interleaved,p0004455,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,ask,alright,if,if,14.507813185453415,7.781250208616257,6.726562976837158,1.97412109375,-4.855467796325684
interleaved,p0004456,temporal,0,4.04,content,2,101-250,101-250,1,5-8,speaks,doc,after,after,10.648437023162842,7.386718273162842,3.26171875,0.23291015625,4.585937023162842
interleaved,p0004457,causal_connector,0,2.02,capitalized,2,101-250,101-250,3-4,2,dale,yo�,if,if,5.296875238418579,2.40625,2.890625238418579,-1.4765634536743164,0.2631845474243164
interleaved,p0004458,temporal,0,6.02,content,1,251-500,1001+,1,3-4,fields,took,since,since,19.32421898841858,7.144531726837158,12.179687261581421,-3.47119140625,7.828124046325684
interleaved,p0004459,temporal,0,4.0,content,1,251-500,1001+,2,2,fields,took,before,before,19.32421898841858,7.144531726837158,12.179687261581421,11.435547351837158,6.22265625
interleaved,p0004460,spatial,0,0.0,content,1,1001+,1001+,2,2,boys,ask,across,across,19.623046398162842,11.279296398162842,8.34375,4.70068359375,9.771485328674316
interleaved,p0004461,temporal,0,1.01,content,1,1001+,1001+,1,2,young,began,when,when,20.13671910762787,13.332031607627869,6.8046875,-1.9921875,0.1875009536743164
interleaved,p0004462,temporal,0,3.01,content,1,251-500,101-250,3-4,2,talks,speaks,while,while,-1.5625001192092896,0.9375,-2.5000001192092896,1.8486328125,2.4687490463256836
interleaved,p0004463,temporal,0,1.01,content,1,1001+,1001+,1,2,talk,gets,while,while,10.156250238418579,7.0312501192092896,3.1250001192092896,0.3359384536743164,4.806638717651367
interleaved,p0004464,temporal,0,3.01,content,1,1001+,501-1000,3-4,5-8,song,account,before,before,25.039061354473233,17.78906183131039,7.249999523162842,-4.31640625,-2.12890625
interleaved,p0004465,causal_connector,0,6.02,content,1,251-500,51-100,3-4,2,quarter,tore,because,because,29.31250068359077,19.59375068359077,9.71875,2.21875,-0.140625
interleaved,p0004466,temporal,0,1.01,content,1,1001+,1001+,1,2,ago,hurt,when,when,23.2812507301569,16.1796882301569,7.1015625,0.0157470703125,0.015625953674316406
interleaved,p0004467,spatial,0,0.0,content,1,1001+,1001+,2,2,yours,play,under,under,4.046875476837158,5.0625,-1.0156245231628418,4.253905773162842,-3.3203125
interleaved,p0004468,causal_connector,0,5.01,content,1,1001+,251-500,5-8,5-8,list,rules,if,if,18.24218785762787,14.046875357627869,4.1953125,1.3671875,2.44866943359375
interleaved,p0004469,causal_connector,0,1.01,content,1,1001+,1001+,3-4,2,list,war,if,if,12.074218511581421,12.812499761581421,-0.73828125,3.63671875,6.812499046325684
interleaved,p0004470,spatial,0,4.0,content,1,251-500,1001+,1,1,meters,sea,above,above,21.617187153548002,8.65625011920929,12.960937034338713,2.390625476837158,-1.2050771713256836
interleaved,p0004471,spatial,0,3.01,content,1,1001+,501-1000,1,2,held,bath,under,under,34.642578072845936,20.218750029802322,14.423828043043613,4.45703125,2.5625
interleaved,p0004472,spatial,0,3.01,content,1,1001+,501-1000,1,2,held,bath,under,under,35.718749690800905,20.406249664723873,15.312500026077032,-1.422119140625,7.13671875
interleaved,p0004473,spatial,0,2.02,content,2,1001+,1001+,3-4,5-8,what's,i'm,between,between,6.3281252682209015,3.6562500298023224,2.671875238418579,-1.179687738418579,-0.58984375
